lat,lng,elevation,wp,elevation_diff_m,dist_per_wp_m,distance_km,distance_m,elevation_diff_cum,slope,wh_per_km,wh_used,total_wh_used
77.761956,13.513844,940.4,4372,3.8,121.8631919,505.4,505379.4349,442.1,0.000874788,119.0043739,14.50225286,60140.01654
77.761733,13.513456,941.3,4373,0.9,121.8631919,505.5,505501.2981,443,0.000876358,119.0043818,14.50225381,60154.51879
77.761567,13.513104,942.4,4374,1.1,121.8631919,505.6,505623.1613,444.1,0.000878322,119.0043916,14.50225501,60169.02105
77.760661,13.510846,947.2,4375,4.8,121.8631919,505.7,505745.0244,448.9,0.000887601,119.004438,14.50226066,60183.52331
77.760221,13.509816,948.3,4376,1.1,121.8631919,505.9,505866.8876,450,0.000889562,119.0044478,14.50226186,60198.02557
77.759571,13.508257,949.7,4377,1.4,121.8631919,506,505988.7508,451.4,0.000892115,119.0044606,14.50226341,60212.52783
77.758848,13.50645,949.1,4378,-0.6,121.8631919,506.1,506110.614,450.8,0.000890714,119.0044536,14.50226256,60227.03009
77.7554,13.497898,943,4379,-6.1,121.8631919,506.2,506232.4772,444.7,0.00087845,119.0043923,14.50225509,60241.53235
77.755332,13.497732,942.9,4380,-0.1,121.8631919,506.4,506354.3404,444.6,0.000878041,119.0043902,14.50225484,60256.0346
77.755263,13.497572,942.8,4381,-0.1,121.8631919,506.5,506476.2036,444.5,0.000877633,119.0043882,14.50225459,60270.53686
77.754426,13.495566,938.6,4382,-4.2,121.8631919,506.6,506598.0668,440.3,0.000869131,119.0043457,14.50224941,60285.03911
77.754377,13.495444,938.4,4383,-0.2,121.8631919,506.7,506719.93,440.1,0.000868527,119.0043426,14.50224904,60299.54136
77.754198,13.494994,937.8,4384,-0.6,121.8631919,506.8,506841.7932,439.5,0.000867134,119.0043357,14.50224819,60314.04361
77.754101,13.494761,937.6,4385,-0.2,121.8631919,507,506963.6564,439.3,0.000866532,119.0043327,14.50224783,60328.54585
77.753684,13.49385,937,4386,-0.6,121.8631919,507.1,507085.5196,438.7,0.00086514,119.0043257,14.50224698,60343.0481
77.753207,13.492742,936.8,4387,-0.2,121.8631919,507.2,507207.3827,438.5,0.000864538,119.0043227,14.50224661,60357.55035
77.752881,13.491947,936.2,4388,-0.6,121.8631919,507.3,507329.2459,437.9,0.000863148,119.0043157,14.50224576,60372.05259
77.752671,13.491442,935.3,4389,-0.9,121.8631919,507.5,507451.1091,437,0.000861167,119.0043058,14.50224456,60386.55484
77.752381,13.490741,933.9,4390,-1.4,121.8631919,507.6,507572.9723,435.6,0.000858202,119.004291,14.50224275,60401.05708
77.751236,13.487928,928.6,4391,-5.3,121.8631919,507.7,507694.8355,430.3,0.000847556,119.0042378,14.50223626,60415.55932
77.750577,13.486181,926.5,4392,-2.1,121.8631919,507.8,507816.6987,428.2,0.000843218,119.0042161,14.50223362,60430.06155
77.74989,13.484533,927.1,4393,0.6,121.8631919,507.9,507938.5619,428.8,0.000844197,119.004221,14.50223422,60444.56378
77.749649,13.483957,928.1,4394,1,121.8631919,508.1,508060.4251,429.8,0.000845962,119.0042298,14.50223529,60459.06602
77.749511,13.483629,928.8,4395,0.7,121.8631919,508.2,508182.2883,430.5,0.000847137,119.0042357,14.50223601,60473.56826
77.749197,13.482869,931,4396,2.2,121.8631919,508.3,508304.1515,432.7,0.000851262,119.0042563,14.50223852,60488.07049
77.748788,13.481886,932.7,4397,1.7,121.8631919,508.4,508426.0147,434.4,0.000854402,119.004272,14.50224043,60502.57273
77.74831,13.480725,933,4398,0.3,121.8631919,508.5,508547.8779,434.7,0.000854787,119.0042739,14.50224067,60517.07498
77.747956,13.479812,933,4399,0,121.8631919,508.7,508669.7411,434.7,0.000854582,119.0042729,14.50224054,60531.57722
77.747682,13.479107,933.1,4400,0.1,121.8631919,508.8,508791.6042,434.8,0.000854574,119.0042729,14.50224054,60546.07946
77.747318,13.478182,932.6,4401,-0.5,121.8631919,508.9,508913.4674,434.3,0.000853387,119.0042669,14.50223982,60560.5817
77.746837,13.476929,929.4,4402,-3.2,121.8631919,509,509035.3306,431.1,0.000846896,119.0042345,14.50223586,60575.08393
77.746211,13.475284,927,4403,-2.4,121.8631919,509.2,509157.1938,428.7,0.00084198,119.0042099,14.50223287,60589.58617
77.743917,13.469371,916.6,4404,-10.4,121.8631919,509.3,509279.057,418.3,0.000821357,119.0041068,14.5022203,60604.08839
77.743623,13.468544,915.5,4405,-1.1,121.8631919,509.4,509400.9202,417.2,0.000819001,119.004095,14.50221886,60618.5906
77.742557,13.465863,917.8,4406,2.3,121.8631919,509.5,509522.7834,419.5,0.000823319,119.0041166,14.5022215,60633.09283
77.742212,13.464948,918.7,4407,0.9,121.8631919,509.6,509644.6466,420.4,0.000824888,119.0041244,14.50222245,60647.59505
77.741572,13.463291,919,4408,0.3,121.8631919,509.8,509766.5098,420.7,0.00082528,119.0041264,14.50222269,60662.09727
77.741013,13.461789,919.5,4409,0.5,121.8631919,509.9,509888.373,421.2,0.000826063,119.0041303,14.50222317,60676.59949
77.740448,13.460358,918.6,4410,-0.9,121.8631919,510,510010.2362,420.3,0.000824101,119.0041205,14.50222197,60691.10172
77.740029,13.45924,916.1,4411,-2.5,121.8631919,510.1,510132.0994,417.8,0.000819004,119.004095,14.50221887,60705.60393
77.739986,13.459127,915.9,4412,-0.2,121.8631919,510.3,510253.9625,417.6,0.000818416,119.0040921,14.50221851,60720.10615
77.739269,13.457264,913.4,4413,-2.5,121.8631919,510.4,510375.8257,415.1,0.000813322,119.0040666,14.5022154,60734.60837
77.739027,13.456611,913.2,4414,-0.2,121.8631919,510.5,510497.6889,414.9,0.000812736,119.0040637,14.50221505,60749.11058
77.738943,13.456385,913.1,4415,-0.1,121.8631919,510.6,510619.5521,414.8,0.000812346,119.0040617,14.50221481,60763.6128
77.738909,13.456293,913.1,4416,0,121.8631919,510.7,510741.4153,414.8,0.000812153,119.0040608,14.50221469,60778.11501
77.73888,13.456218,913.1,4417,0,121.8631919,510.9,510863.2785,414.8,0.000811959,119.0040598,14.50221457,60792.61723
77.738632,13.455563,912.8,4418,-0.3,121.8631919,511,510985.1417,414.5,0.000811178,119.0040559,14.5022141,60807.11944
77.738228,13.45449,912.3,4419,-0.5,121.8631919,511.1,511107.0049,414,0.000810007,119.00405,14.50221338,60821.62166
77.738045,13.454013,912.2,4420,-0.1,121.8631919,511.2,511228.8681,413.9,0.000809618,119.0040481,14.50221315,60836.12387
77.737538,13.452691,911.2,4421,-1,121.8631919,511.4,511350.7313,412.9,0.000807469,119.0040373,14.50221184,60850.62608
77.736974,13.451206,910,4422,-1.2,121.8631919,511.5,511472.5945,411.7,0.000804931,119.0040247,14.50221029,60865.12829
77.736273,13.449394,909.5,4423,-0.5,121.8631919,511.6,511594.4577,411.2,0.000803762,119.0040188,14.50220958,60879.6305
77.736067,13.44887,909.2,4424,-0.3,121.8631919,511.7,511716.3208,410.9,0.000802984,119.0040149,14.5022091,60894.13271
77.735897,13.448314,909,4425,-0.2,121.8631919,511.8,511838.184,410.7,0.000802402,119.004012,14.50220875,60908.63492
77.735832,13.448013,908.8,4426,-0.2,121.8631919,512,511960.0472,410.5,0.00080182,119.0040091,14.5022084,60923.13713
77.735795,13.447789,908.7,4427,-0.1,121.8631919,512.1,512081.9104,410.4,0.000801434,119.0040072,14.50220816,60937.63933
77.735748,13.44726,908.4,4428,-0.3,121.8631919,512.2,512203.7736,410.1,0.000800658,119.0040033,14.50220769,60952.14154
77.735765,13.446637,907.9,4429,-0.5,121.8631919,512.3,512325.6368,409.6,0.000799492,119.0039975,14.50220698,60966.64375
77.735806,13.446284,907.7,4430,-0.2,121.8631919,512.4,512447.5,409.4,0.000798911,119.0039946,14.50220662,60981.14596
77.735519,13.446259,907.5,4431,-0.2,20.24,512.5,512467.74,409.2,0.000798489,119.0039924,2.408640807,60983.5546
77.735237,13.446239,907.4,4432,-0.1,20.24,512.5,512487.98,409.1,0.000798263,119.0039913,2.408640784,60985.96324
77.735129,13.446214,907.3,4433,-0.1,20.24,512.5,512508.22,409,0.000798036,119.0039902,2.408640761,60988.37188
77.735036,13.446168,907.3,4434,0,20.24,512.5,512528.46,409,0.000798004,119.00399,2.408640758,60990.78052
77.734912,13.446086,907.2,4435,-0.1,20.24,512.5,512548.7,408.9,0.000797778,119.0039889,2.408640735,60993.18916
77.734312,13.444476,907.5,4436,0.3,67.35,512.6,512616.05,409.2,0.000798258,119.0039913,8.014918813,61001.20408
77.734194,13.444158,907.6,4437,0.1,67.35,512.7,512683.4,409.3,0.000798348,119.0039917,8.014918844,61009.219
77.733712,13.442864,907.6,4438,0,67.35,512.8,512750.75,409.3,0.000798244,119.0039912,8.014918809,61017.23392
77.733346,13.441868,907.1,4439,-0.5,67.35,512.8,512818.1,408.8,0.000797164,119.0039858,8.014918445,61025.24883
77.733152,13.441361,908.1,4440,1,67.35,512.9,512885.45,409.8,0.000799009,119.003995,8.014919066,61033.26375
77.733022,13.441012,909.3,4441,1.2,67.35,513,512952.8,411,0.000801243,119.0040062,8.014919819,61041.27867
77.732993,13.440934,909.6,4442,0.3,67.35,513,513020.15,411.3,0.000801723,119.0040086,8.01491998,61049.29359
77.732919,13.440733,910.2,4443,0.6,67.35,513.1,513087.5,411.9,0.000802787,119.0040139,8.014920339,61057.30851
77.732911,13.44051,910.8,4444,0.6,67.35,513.2,513154.85,412.5,0.000803851,119.0040193,8.014920697,61065.32343
77.732915,13.44037,911.1,4445,0.3,67.35,513.2,513222.2,412.8,0.00080433,119.0040216,8.014920858,61073.33836
77.732633,13.439782,913.1,4446,2,99.81111111,513.3,513322.0111,414.8,0.00080807,119.0040403,11.87792549,61085.21628
77.732338,13.438892,914.7,4447,1.6,99.81111111,513.4,513421.8222,416.4,0.000811029,119.0040551,11.87792697,61097.09421
77.732229,13.438659,915.1,4448,0.4,99.81111111,513.5,513521.6333,416.8,0.00081165,119.0040583,11.87792728,61108.97214
77.732098,13.438305,915.8,4449,0.7,99.81111111,513.6,513621.4444,417.5,0.000812855,119.0040643,11.87792788,61120.85006
77.732059,13.43811,916.1,4450,0.3,99.81111111,513.7,513721.2556,417.8,0.000813282,119.0040664,11.87792809,61132.72799
77.731753,13.43627,918.1,4451,2,99.81111111,513.8,513821.0667,419.8,0.000817016,119.0040851,11.87792996,61144.60592
77.73174,13.436183,918.1,4452,0,99.81111111,513.9,513920.8778,419.8,0.000816857,119.0040843,11.87792988,61156.48385
77.731636,13.435506,918.7,4453,0.6,99.81111111,514,514020.6889,420.4,0.000817866,119.0040893,11.87793038,61168.36178
77.731534,13.43484,918.8,4454,0.1,99.81111111,514.1,514120.5,420.5,0.000817902,119.0040895,11.8779304,61180.23971
77.731319,13.433435,918.1,4455,-0.7,99.81111111,514.2,514220.3111,419.8,0.000816382,119.0040819,11.87792964,61192.11764
77.731275,13.433143,918,4456,-0.1,99.81111111,514.3,514320.1222,419.7,0.000816029,119.0040801,11.87792947,61203.99557
77.731199,13.432651,918,4457,0,99.81111111,514.4,514419.9333,419.7,0.00081587,119.0040794,11.87792939,61215.8735
77.731037,13.43159,918,4458,0,99.81111111,514.5,514519.7444,419.7,0.000815712,119.0040786,11.87792931,61227.75143
77.73087,13.430333,917.6,4459,-0.4,99.81111111,514.6,514619.5556,419.3,0.000814777,119.0040739,11.87792884,61239.62936
77.730713,13.429473,917.2,4460,-0.4,99.81111111,514.7,514719.3667,418.9,0.000813842,119.0040692,11.87792837,61251.50729
77.730425,13.427589,915.4,4461,-1.8,99.81111111,514.8,514819.1778,417.1,0.000810187,119.0040509,11.87792655,61263.38521
77.729966,13.424591,907.6,4462,-7.8,99.81111111,514.9,514918.9889,409.3,0.000794882,119.0039744,11.87791891,61275.26313
77.72991,13.424548,907.3,4463,-0.3,99.81111111,515,515018.8,409,0.000794146,119.0039707,11.87791855,61287.14105
77.729843,13.424293,906.9,4464,-0.4,165.9892857,515.2,515184.7893,408.6,0.000793113,119.0039656,19.75338324,61306.89443
77.72981,13.424054,906.4,4465,-0.5,165.9892857,515.4,515350.7786,408.1,0.000791888,119.0039594,19.75338222,61326.64782
77.729719,13.423386,905.4,4466,-1,165.9892857,515.5,515516.7679,407.1,0.000789693,119.0039485,19.7533804,61346.4012
77.729419,13.421189,906.8,4467,1.4,165.9892857,515.7,515682.7571,408.5,0.000792154,119.0039608,19.75338245,61366.15458
77.729158,13.41928,907.5,4468,0.7,165.9892857,515.8,515848.7464,409.2,0.000793256,119.0039663,19.75338336,61385.90796
77.728817,13.41724,907,4469,-0.5,165.9892857,516,516014.7357,408.7,0.000792032,119.0039602,19.75338234,61405.66134
77.728625,13.416087,907.4,4470,0.4,165.9892857,516.2,516180.725,409.1,0.000792552,119.0039628,19.75338278,61425.41473
77.728422,13.414788,908.5,4471,1.1,165.9892857,516.3,516346.7143,410.2,0.000794427,119.0039721,19.75338433,61445.16811
77.728306,13.414043,909.3,4472,0.8,165.9892857,516.5,516512.7036,411,0.000795721,119.0039786,19.75338541,61464.9215
77.728164,13.413079,910.7,4473,1.4,165.9892857,516.7,516678.6929,412.4,0.000798175,119.0039909,19.75338744,61484.67488
77.727883,13.411519,912.9,4474,2.2,165.9892857,516.8,516844.6821,414.6,0.000802175,119.0040109,19.75339076,61504.42828
77.727755,13.410352,914.6,4475,1.7,165.9892857,517,517010.6714,416.3,0.000805206,119.004026,19.75339328,61524.18167
77.727685,13.409872,915.8,4476,1.2,165.9892857,517.2,517176.6607,417.5,0.000807268,119.0040363,19.75339499,61543.93506
77.727107,13.405912,928.6,4477,12.8,165.9892857,517.3,517342.65,430.3,0.00083175,119.0041588,19.75341531,61563.68848
77.727061,13.405624,929.3,4478,0.7,165.9892857,517.5,517508.6393,431,0.000832836,119.0041642,19.75341621,61583.4419
77.727053,13.405574,929.5,4479,0.2,165.9892857,517.7,517674.6286,431.2,0.000832956,119.0041648,19.75341631,61603.19531
77.727022,13.404897,930.6,4480,1.1,165.9892857,517.8,517840.6179,432.3,0.000834813,119.0041741,19.75341785,61622.94873
77.726946,13.403275,931.5,4481,0.9,165.9892857,518,518006.6071,433.2,0.000836283,119.0041814,19.75341907,61642.70215
77.726941,13.403168,931.5,4482,0,165.9892857,518.2,518172.5964,433.2,0.000836015,119.0041801,19.75341885,61662.45557
77.726837,13.400959,930.2,4483,-1.3,165.9892857,518.3,518338.5857,431.9,0.000833239,119.0041662,19.75341654,61682.20898
77.726825,13.397371,920.7,4484,-9.5,165.9892857,518.5,518504.575,422.4,0.00081465,119.0040733,19.75340112,61701.96239
77.726617,13.393969,919.5,4485,-1.2,165.9892857,518.7,518670.5643,421.2,0.000812076,119.0040604,19.75339898,61721.71578
77.726487,13.389833,919.2,4486,-0.3,165.9892857,518.8,518836.5536,420.9,0.000811238,119.0040562,19.75339828,61741.46918
77.726485,13.389786,919.2,4487,0,165.9892857,519,519002.5429,420.9,0.000810979,119.0040549,19.75339807,61761.22258
77.726403,13.38693,916.9,4488,-2.3,165.9892857,519.2,519168.5321,418.6,0.000806289,119.0040314,19.75339418,61780.97597
77.726283,13.384191,917.4,4489,0.5,165.9892857,519.3,519334.5214,419.1,0.000806994,119.004035,19.75339476,61800.72937
77.726259,13.383237,917.9,4490,0.5,165.9892857,519.5,519500.5107,419.6,0.000807699,119.0040385,19.75339535,61820.48276
77.726232,13.382975,918.1,4491,0.2,165.9892857,519.7,519666.5,419.8,0.000807826,119.0040391,19.75339545,61840.23616
77.72694,13.382927,918.9,4492,0.8,46.7,519.7,519713.2,420.6,0.000809293,119.0040465,5.55748897,61845.79365
77.727092,13.382949,918.8,4493,-0.1,46.7,519.8,519759.9,420.5,0.000809027,119.0040451,5.557488908,61851.35114
77.72691,13.382625,918.8,4494,0,160.9246914,519.9,519920.8247,420.5,0.000808777,119.0040439,19.15068903,61870.50183
77.726637,13.382057,919,4495,0.2,160.9246914,520.1,520081.7494,420.7,0.000808911,119.0040446,19.15068914,61889.65252
77.726528,13.381749,919,4496,0,160.9246914,520.2,520242.6741,420.7,0.000808661,119.0040433,19.15068894,61908.80321
77.726427,13.381396,919.2,4497,0.2,160.9246914,520.4,520403.5988,420.9,0.000808795,119.004044,19.15068905,61927.95389
77.726335,13.380887,920,4498,0.8,160.9246914,520.6,520564.5235,421.7,0.000810082,119.0040504,19.15069008,61947.10458
77.72629,13.380511,920.5,4499,0.5,160.9246914,520.7,520725.4481,422.2,0.000810792,119.004054,19.15069065,61966.25528
77.726218,13.378925,923.8,4500,3.3,160.9246914,520.9,520886.3728,425.5,0.000816877,119.0040844,19.15069555,61985.40597
77.726181,13.377855,926.4,4501,2.6,160.9246914,521,521047.2975,428.1,0.000821614,119.0041081,19.15069936,62004.55667
77.726114,13.375547,927.6,4502,1.2,160.9246914,521.2,521208.2222,429.3,0.000823663,119.0041183,19.15070101,62023.70737
77.726048,13.373493,928,4503,0.4,160.9246914,521.4,521369.1469,429.7,0.000824176,119.0041209,19.15070142,62042.85807
77.72603,13.372762,928,4504,0,160.9246914,521.5,521530.0716,429.7,0.000823922,119.0041196,19.15070122,62062.00877
77.725985,13.370803,928.5,4505,0.5,160.9246914,521.7,521690.9963,430.2,0.000824626,119.0041231,19.15070179,62081.15948
77.725981,13.369776,928.2,4506,-0.3,160.9246914,521.9,521851.921,429.9,0.000823797,119.004119,19.15070112,62100.31018
77.725945,13.367726,924.2,4507,-4,160.9246914,522,522012.8457,425.9,0.00081588,119.0040794,19.15069475,62119.46087
77.725909,13.3658,919.9,4508,-4.3,160.9246914,522.2,522173.7704,421.6,0.000807394,119.004037,19.15068792,62138.61156
77.72587,13.363897,915.3,4509,-4.6,160.9246914,522.3,522334.6951,417,0.000798339,119.0039917,19.15068063,62157.76224
77.725834,13.361698,914.2,4510,-1.1,160.9246914,522.5,522495.6198,415.9,0.000795988,119.0039799,19.15067874,62176.91292
77.72581,13.360601,914.9,4511,0.7,160.9246914,522.7,522656.5444,416.6,0.000797082,119.0039854,19.15067962,62196.0636
77.725805,13.360019,915.3,4512,0.4,160.9246914,522.8,522817.4691,417,0.000797602,119.003988,19.15068004,62215.21428
77.725819,13.358391,917,4513,1.7,160.9246914,523,522978.3938,418.7,0.000800607,119.004003,19.15068246,62234.36496
77.725845,13.356839,920.2,4514,3.2,160.9246914,523.1,523139.3185,421.9,0.000806477,119.0040324,19.15068718,62253.51565
77.725869,13.354919,925.6,4515,5.4,160.9246914,523.3,523300.2432,427.3,0.000816548,119.0040827,19.15069529,62272.66634
77.725868,13.353269,926,4516,0.4,160.9246914,523.5,523461.1679,427.7,0.000817062,119.0040853,19.1506957,62291.81704
77.725805,13.351827,923.8,4517,-2.2,160.9246914,523.6,523622.0926,425.5,0.000812609,119.004063,19.15069212,62310.96773
77.725697,13.34972,919.1,4518,-4.7,160.9246914,523.8,523783.0173,420.8,0.000803386,119.0040169,19.15068469,62330.11842
77.725667,13.348771,917.5,4519,-1.6,160.9246914,523.9,523943.942,419.2,0.000800086,119.0040004,19.15068204,62349.2691
77.725664,13.347896,917,4520,-0.5,160.9246914,524.1,524104.8667,418.7,0.000798886,119.0039944,19.15068107,62368.41978
77.725661,13.346017,914.4,4521,-2.6,160.9246914,524.3,524265.7914,416.1,0.000793681,119.0039684,19.15067689,62387.57046
77.725655,13.342581,910.5,4522,-3.9,160.9246914,524.4,524426.716,412.2,0.000786001,119.00393,19.15067071,62406.72113
77.725622,13.336849,911.7,4523,1.2,160.9246914,524.6,524587.6407,413.4,0.000788048,119.0039402,19.15067235,62425.8718
77.725636,13.333987,912,4524,0.3,160.9246914,524.7,524748.5654,413.7,0.000788378,119.0039419,19.15067262,62445.02247
77.725621,13.331608,912,4525,0,160.9246914,524.9,524909.4901,413.7,0.000788136,119.0039407,19.15067242,62464.17314
77.72563,13.328301,910.5,4526,-1.5,160.9246914,525.1,525070.4148,412.2,0.000785038,119.0039252,19.15066993,62483.32381
77.725638,13.327461,910.2,4527,-0.3,160.9246914,525.2,525231.3395,411.9,0.000784226,119.0039211,19.15066928,62502.47448
77.725651,13.32652,909.5,4528,-0.7,160.9246914,525.4,525392.2642,411.2,0.000782653,119.0039133,19.15066801,62521.62515
77.72564,13.324478,906.2,4529,-3.3,160.9246914,525.6,525553.1889,407.9,0.000776135,119.0038807,19.15066277,62540.77581
77.725617,13.323378,905,4530,-1.2,160.9246914,525.7,525714.1136,406.7,0.000773614,119.0038681,19.15066074,62559.92647
77.725595,13.319032,902.5,4531,-2.5,160.9246914,525.9,525875.0383,404.2,0.000768624,119.0038431,19.15065672,62579.07713
77.725579,13.314861,902.8,4532,0.3,160.9246914,526,526035.963,404.5,0.000768959,119.0038448,19.15065699,62598.22779
77.725597,13.312751,905.9,4533,3.1,160.9246914,526.2,526196.8877,407.6,0.000774615,119.0038731,19.15066155,62617.37845
77.725572,13.310605,909.2,4534,3.3,160.9246914,526.4,526357.8123,410.9,0.000780648,119.0039032,19.1506664,62636.52912
77.725565,13.308606,910.6,4535,1.4,160.9246914,526.5,526518.737,412.3,0.000783068,119.0039153,19.15066835,62655.67978
77.725543,13.306608,911.6,4536,1,160.9246914,526.7,526679.6617,413.3,0.000784727,119.0039236,19.15066968,62674.83045
77.725572,13.305389,912,4537,0.4,160.9246914,526.8,526840.5864,413.7,0.000785247,119.0039262,19.1506701,62693.98112
77.72566,13.303252,912.3,4538,0.3,160.9246914,527,527001.5111,414,0.000785576,119.0039279,19.15067036,62713.13179
77.725637,13.3017,915.4,4539,3.1,160.9246914,527.2,527162.4358,417.1,0.000791217,119.0039561,19.1506749,62732.28247
77.725628,13.300455,918.6,4540,3.2,160.9246914,527.3,527323.3605,420.3,0.000797044,119.0039852,19.15067959,62751.43315
77.725639,13.298804,920,4541,1.4,160.9246914,527.5,527484.2852,421.7,0.000799455,119.0039973,19.15068153,62770.58383
77.725639,13.297758,920.3,4542,0.3,160.9246914,527.6,527645.2099,422,0.00079978,119.0039989,19.15068179,62789.73451
77.725655,13.296618,919,4543,-1.3,160.9246914,527.8,527806.1346,420.7,0.000797073,119.0039854,19.15067962,62808.88519
77.725629,13.29614,918.2,4544,-0.8,160.9246914,528,527967.0593,419.9,0.000795315,119.0039766,19.1506782,62828.03587
77.725518,13.295322,916.9,4545,-1.3,160.9246914,528.1,528127.984,418.6,0.000792611,119.0039631,19.15067602,62847.18655
77.725446,13.294985,916.4,4546,-0.5,160.9246914,528.3,528288.9086,418.1,0.000791423,119.0039571,19.15067507,62866.33722
77.72495,13.293352,913.7,4547,-2.7,160.9246914,528.4,528449.8333,415.4,0.000786073,119.0039304,19.15067076,62885.48789
77.724624,13.291872,911.3,4548,-2.4,160.9246914,528.6,528610.758,413,0.000781293,119.0039065,19.15066692,62904.63856
77.724535,13.291362,910.5,4549,-0.8,160.9246914,528.8,528771.6827,412.2,0.000779543,119.0038977,19.15066551,62923.78922
77.724518,13.291276,910.3,4550,-0.2,160.9246914,528.9,528932.6074,412,0.000778927,119.0038946,19.15066501,62942.93989
77.724288,13.290145,909.2,4551,-1.1,160.9246914,529.1,529093.5321,410.9,0.000776611,119.0038831,19.15066315,62962.09055
77.72419,13.289597,909,4552,-0.2,160.9246914,529.3,529254.4568,410.7,0.000775997,119.00388,19.15066266,62981.24122
77.724146,13.289353,909,4553,0,160.9246914,529.4,529415.3815,410.7,0.000775761,119.0038788,19.15066247,63000.39188
77.723723,13.287092,915.2,4554,6.2,160.9246914,529.6,529576.3062,416.9,0.000787233,119.0039362,19.1506717,63019.54255
77.723579,13.286328,917.7,4555,2.5,160.9246914,529.7,529737.2309,419.4,0.000791713,119.0039586,19.1506753,63038.69322
77.723405,13.285392,919,4556,1.3,160.9246914,529.9,529898.1556,420.7,0.000793926,119.0039696,19.15067708,63057.8439
77.723171,13.284135,919.2,4557,0.2,160.9246914,530.1,530059.0802,420.9,0.000794062,119.0039703,19.15067719,63076.99458
77.72296,13.283045,919.3,4558,0.1,160.9246914,530.2,530220.0049,421,0.00079401,119.0039701,19.15067715,63096.14526
77.722923,13.282831,919.3,4559,0,160.9246914,530.4,530380.9296,421,0.000793769,119.0039688,19.15067696,63115.29593
77.722869,13.282587,919.4,4560,0.1,160.9246914,530.5,530541.8543,421.1,0.000793717,119.0039686,19.15067691,63134.44661
77.722673,13.281806,920.3,4561,0.9,160.9246914,530.7,530702.779,422,0.000795172,119.0039759,19.15067809,63153.59729
77.722534,13.280986,922,4562,1.7,160.9246914,530.9,530863.7037,423.7,0.000798133,119.0039907,19.15068047,63172.74797
77.721912,13.277884,915.7,4563,-6.3,160.9246914,531,531024.6284,417.4,0.000786028,119.0039301,19.15067073,63191.89864
77.721893,13.277791,915.4,4564,-0.3,160.9246914,531.2,531185.5531,417.1,0.000785225,119.0039261,19.15067008,63211.04931
77.721757,13.277131,913.9,4565,-1.5,160.9246914,531.3,531346.4778,415.6,0.000782164,119.0039108,19.15066762,63230.19998
77.721261,13.274566,912.3,4566,-1.6,160.9246914,531.5,531507.4025,414,0.000778917,119.0038946,19.15066501,63249.35064
77.720787,13.272309,913.9,4567,1.6,160.9246914,531.7,531668.3272,415.6,0.00078169,119.0039085,19.15066724,63268.50131
77.72057,13.271239,915.3,4568,1.4,160.9246914,531.8,531829.2519,417,0.000784086,119.0039204,19.15066917,63287.65198
77.71986,13.26779,917.6,4569,2.3,160.9246914,532,531990.1765,419.3,0.000788172,119.0039409,19.15067245,63306.80265
77.719786,13.267476,917.7,4570,0.1,160.9246914,532.2,532151.1012,419.4,0.000788122,119.0039406,19.15067241,63325.95332
77.719781,13.267456,917.7,4571,0,160.9246914,532.3,532312.0259,419.4,0.000787884,119.0039394,19.15067222,63345.104
77.719764,13.267375,917.8,4572,0.1,160.9246914,532.5,532472.9506,419.5,0.000787833,119.0039392,19.15067218,63364.25467
77.719606,13.26685,917.7,4573,-0.1,160.9246914,532.6,532633.8753,419.4,0.000787408,119.003937,19.15067184,63383.40534
77.719482,13.2665,917.1,4574,-0.6,160.9246914,532.8,532794.8,418.8,0.000786044,119.0039302,19.15067074,63402.55601
77.719499,13.266361,917,4575,-0.1,45.5375,532.8,532840.3375,418.7,0.000785789,119.0039289,5.419141414,63407.97515
77.719488,13.266233,916.8,4576,-0.2,45.5375,532.9,532885.875,418.5,0.000785346,119.0039267,5.419141314,63413.39429
77.719248,13.265487,915.2,4577,-1.6,45.5375,532.9,532931.4125,416.9,0.000782277,119.0039114,5.419140615,63418.81343
77.719208,13.265317,915,4578,-0.2,45.5375,533,532976.95,416.7,0.000781835,119.0039092,5.419140514,63424.23257
77.719082,13.264778,914.1,4579,-0.9,45.5375,533,533022.4875,415.8,0.00078008,119.0039004,5.419140114,63429.65171
77.719111,13.264661,914,4580,-0.1,45.5375,533.1,533068.025,415.7,0.000779825,119.0038991,5.419140057,63435.07085
77.718781,13.263246,911.9,4581,-2.1,45.5375,533.1,533113.5625,413.6,0.00077582,119.0038791,5.419139144,63440.48999
77.718735,13.263041,911.4,4582,-0.5,45.5375,533.2,533159.1,413.1,0.000774816,119.0038741,5.419138916,63445.90913
77.718705,13.26291,911.1,4583,-0.3,45.5375,533.2,533204.6375,412.8,0.000774187,119.0038709,5.419138773,63451.32827
77.718639,13.262618,910.4,4584,-0.7,45.5375,533.3,533250.175,412.1,0.000772808,119.003864,5.419138459,63456.74741
77.718519,13.262089,908.9,4585,-1.5,45.5375,533.3,533295.7125,410.6,0.000769929,119.0038496,5.419137803,63462.16655
77.718454,13.261807,907.9,4586,-1,45.5375,533.3,533341.25,409.6,0.000767989,119.0038399,5.419137361,63467.58568
77.718276,13.261013,905.4,4587,-2.5,45.5375,533.4,533386.7875,407.1,0.000763236,119.0038162,5.419136279,63473.00482
77.718031,13.259888,903.6,4588,-1.8,45.5375,533.4,533432.325,405.3,0.000759796,119.003799,5.419135496,63478.42396
